date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:45	65891/65891	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:27%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/index.html	(from )
11:23:46	280/280	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Dec%202022%2005:53:45%20GMT	https://themes.potenzaglobalsolutions.com/robots.txt		(from )
11:23:46	15406/15406	---M--	200	added ('OK')	image/vnd.microsoft.icon	date:Mon,%2012%20Jul%202021%2010:14:59%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/favicon.ico	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/favicon.ico	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:47	5298/5298	---M--	200	added ('OK')	text/css	date:Mon,%2012%20Jul%202021%2010:14:44%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/css/flaticon/flaticon.css	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/css/flaticon/flaticon.css	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:47	55112/55112	---M--	200	added ('OK')	text/css	date:Mon,%2012%20Jul%202021%2010:14:45%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/css/font-awesome/all.min.css	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/css/font-awesome/all.min.css	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:47	3351/3351	---M--	200	added ('OK')	text/css	date:Mon,%2012%20Jul%202021%2010:14:47%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/css/owl-carousel/owl.carousel.min.css	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/css/owl-carousel/owl.carousel.min.css	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:47	155845/155845	---M--	200	added ('OK')	text/css	date:Mon,%2012%20Jul%202021%2010:14:44%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/css/bootstrap/bootstrap.min.css	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/css/bootstrap/bootstrap.min.css	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:47	19778/19778	---M--	200	added ('OK')	text/css	date:Mon,%2012%20Jul%202021%2010:14:48%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/css/swiper/swiper.min.css	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/css/swiper/swiper.min.css	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:48	57995/57995	---M--	200	added ('OK')	text/css	date:Mon,%2012%20Jul%202021%2010:14:42%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/css/animate/animate.min.css	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/css/animate/animate.min.css	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:48	6214/6214	---M--	200	added ('OK')	text/css	date:Mon,%2012%20Jul%202021%2010:14:46%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/css/magnific-popup/magnific-popup.css	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/css/magnific-popup/magnific-popup.css	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:48	149446/149446	---M--	200	added ('OK')	text/css	date:Mon,%2012%20Jul%202021%2010:14:40%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/css/style.css	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/css/style.css	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:48	39383/39383	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:37%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/careers.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/careers.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:49	25928/25928	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:36%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/blog.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/blog.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:49	29615/29615	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:27%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/faq.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/faq.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:49	2232/2232	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:15:00%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/logo.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/logo.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:49	58196/58196	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:28%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/index-02.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/index-02.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:50	48127/48127	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:28%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/index-03.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/index-03.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:50	44055/44055	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:29%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/index-04.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/index-04.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:50	36409/36409	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:29%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/index-05.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/index-05.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:51	45567/45567	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:29%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/index-06.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/index-06.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:51	22445/22445	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:30%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/index-07.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/index-07.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:51	38863/38863	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:30%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/index-08.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/index-08.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:51	31627/31627	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:30%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/index-09.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/index-09.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:52	31641/31641	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:31%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/index-10.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/index-10.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:52	280/280	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2006%20Dec%202022%2005:53:51%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/properties.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/properties.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:52	24974/24974	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:39%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/contact.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/contact.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:52	31104/31104	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:33%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/pricing.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/pricing.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:53	28773/28773	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:35%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/testimonials.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/testimonials.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:53	26023/26023	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:37%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/blog-02.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/blog-02.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:53	30071/30071	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:37%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/blog-detail.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/blog-detail.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:54	30850/30850	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:39%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/elements.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/elements.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:54	5077/5077	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:39%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/coming-soon.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/coming-soon.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:54	22737/22737	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:27%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/error-404.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/error-404.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:54	22734/22734	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:34%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/privacy-policy.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/privacy-policy.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:55	21715/21715	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:35%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/terms-and-conditions.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/terms-and-conditions.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:55	37860/37860	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:36%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/about-us.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/about-us.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:55	31838/31838	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:27%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/how-we-work.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/how-we-work.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:55	37069/37069	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:33%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/our-team.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:56	29169/29169	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:32%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/mission-vision.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/mission-vision.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:56	28715/28715	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:33%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/our-value.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/our-value.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:56	25224/25224	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:34%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/service.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/service.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:56	25216/25216	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:34%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/service-detail.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/service-detail.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:57	44279/44279	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:31%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/industry.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/industry.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:57	46129/46129	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:31%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/industry-02.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/industry-02.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:57	46222/46222	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:32%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/industry-03.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/industry-03.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:57	46717/46717	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:32%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/industry-04.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/industry-04.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:57	27229/27229	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:37%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/case-study.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/case-study.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:58	27828/27828	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:38%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/case-study-single.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/case-study-single.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:23:58	30761/30761	---M-Z	200	added ('OK')	text/html	date:Mon,%2012%20Jul%202021%2010:14:38%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/case-study-single-02.html	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/case-study-single-02.html	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:00	729639/729639	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:59%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/slider/01.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/slider/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:00	4205/4205	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:15%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/01.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/01.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:00	10678/10678	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:15%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/02.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/02.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:01	5096/5096	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:16%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/03.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/03.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:01	5914/5914	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:16%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/04.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/04.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:01	8324/8324	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:16%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/05.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/05.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:01	4850/4850	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:17%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/06.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/06.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:02	13597/13597	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:16:17%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/07.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/light/07.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:02	33037/33037	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:52%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/project/02.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/project/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:03	73222/73222	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:54%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/project/06.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/project/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:03	1001858/1001858	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:59%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/slider/02.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/slider/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:03	246354/246354	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:52%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/project/04.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/project/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:05	131966/131966	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:01%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/01.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:05	114407/114407	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:03%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/04.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:05	170913/170913	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:53%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/project/05.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/project/05.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:05	4287/4287	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2012%20Jul%202021%2010:15:34%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/01.svg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/client-logo/01.svg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
11:24:05	99193/99193	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Jul%202021%2010:15:02%20GMT	https://themes.potenzaglobalsolutions.com/html/hi-soft/images/about/03.jpg	C:/Users/Owner/Desktop/Mentor%20Parth/Divine%20Astrology/Mentor%20Parth/themes.potenzaglobalsolutions.com/html/hi-soft/images/about/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/hi-soft/index.html)
